2023-12-19 17:12:382 INFO  ManageBrowser :33 - Chrome Browser Launch .....
2023-12-19 17:12:348 INFO  ManageBrowser :46 - Send test123@gmail.com to username field : [[ChromeDriver: chrome on windows (9d4f15720494294cbddf339f7650d502)] -> xpath: //input[@placeholder='Username']]
2023-12-19 17:12:415 INFO  ManageBrowser :51 - Send  to password field : [[ChromeDriver: chrome on windows (9d4f15720494294cbddf339f7650d502)] -> xpath: //input[@placeholder='Password']]
2023-12-19 17:12:473 INFO  ManageBrowser :56 - Clicking on Login button : [[ChromeDriver: chrome on windows (9d4f15720494294cbddf339f7650d502)] -> xpath: //button[normalize-space()='Login']]
2023-12-19 17:12:493 INFO  ManageBrowser :70 - Getting password field blank error message : [[ChromeDriver: chrome on windows (9d4f15720494294cbddf339f7650d502)] -> xpath: //span[@class='oxd-text oxd-text--span oxd-input-field-error-message oxd-input-group__message']]
2023-12-19 17:12:824 INFO  ManageBrowser :33 - Chrome Browser Launch .....
2023-12-19 17:12:428 INFO  ManageBrowser :46 - Send  to username field : [[ChromeDriver: chrome on windows (b616d30be1fc6183b06fa6f44fb11134)] -> xpath: //input[@placeholder='Username']]
2023-12-19 17:12:513 INFO  ManageBrowser :51 - Send test123 to password field : [[ChromeDriver: chrome on windows (b616d30be1fc6183b06fa6f44fb11134)] -> xpath: //input[@placeholder='Password']]
2023-12-19 17:12:568 INFO  ManageBrowser :56 - Clicking on Login button : [[ChromeDriver: chrome on windows (b616d30be1fc6183b06fa6f44fb11134)] -> xpath: //button[normalize-space()='Login']]
2023-12-19 17:12:584 INFO  ManageBrowser :65 - Getting username field blank error message : [[ChromeDriver: chrome on windows (b616d30be1fc6183b06fa6f44fb11134)] -> xpath: //div[@class='orangehrm-login-slot-wrapper']//div[1]//div[1]//span[1]]
2023-12-19 17:12:834 INFO  ManageBrowser :33 - Chrome Browser Launch .....
2023-12-19 17:12:421 INFO  ManageBrowser :46 - Send test123@gmail.com to username field : [[ChromeDriver: chrome on windows (8e86e86cb02c7dd943468de35bbd946a)] -> xpath: //input[@placeholder='Username']]
2023-12-19 17:12:490 INFO  ManageBrowser :51 - Send test123 to password field : [[ChromeDriver: chrome on windows (8e86e86cb02c7dd943468de35bbd946a)] -> xpath: //input[@placeholder='Password']]
2023-12-19 17:12:554 INFO  ManageBrowser :56 - Clicking on Login button : [[ChromeDriver: chrome on windows (8e86e86cb02c7dd943468de35bbd946a)] -> xpath: //button[normalize-space()='Login']]
2023-12-19 17:12:187 INFO  ManageBrowser :75 - Getting invalid credential error message : [[ChromeDriver: chrome on windows (8e86e86cb02c7dd943468de35bbd946a)] -> xpath: //p[@class='oxd-text oxd-text--p oxd-alert-content-text']]
2023-12-19 17:12:323 INFO  ManageBrowser :33 - Chrome Browser Launch .....
2023-12-19 17:12:909 INFO  ManageBrowser :46 - Send Admin to username field : [[ChromeDriver: chrome on windows (b51a860df174ecd0024d8429c148fd81)] -> xpath: //input[@placeholder='Username']]
2023-12-19 17:12:993 INFO  ManageBrowser :51 - Send admin123 to password field : [[ChromeDriver: chrome on windows (b51a860df174ecd0024d8429c148fd81)] -> xpath: //input[@placeholder='Password']]
2023-12-19 17:12:50 INFO  ManageBrowser :56 - Clicking on Login button : [[ChromeDriver: chrome on windows (b51a860df174ecd0024d8429c148fd81)] -> xpath: //button[normalize-space()='Login']]
2023-12-19 17:12:414 INFO  ManageBrowser :47 - Clicking on Admin link : [[ChromeDriver: chrome on windows (b51a860df174ecd0024d8429c148fd81)] -> xpath: //li[1]//a[1]//span[1]]
2023-12-19 17:12:700 INFO  ManageBrowser :92 - Verifying System Users text : [[ChromeDriver: chrome on windows (b51a860df174ecd0024d8429c148fd81)] -> xpath: //h5[normalize-space()='System Users']]
2023-12-19 17:12:89 INFO  ManageBrowser :163 - Clicking on Add button : [[ChromeDriver: chrome on windows (b51a860df174ecd0024d8429c148fd81)] -> xpath: //button[normalize-space()='Add']]
2023-12-19 17:12:300 INFO  ManageBrowser :76 - Verifying AddUser text from : [[ChromeDriver: chrome on windows (b51a860df174ecd0024d8429c148fd81)] -> xpath: //h6[normalize-space()='Add User']]
2023-12-19 17:12:328 INFO  ManageBrowser :81 - Clicking on UserRole drop-down : [[ChromeDriver: chrome on windows (b51a860df174ecd0024d8429c148fd81)] -> xpath: (//div[@class = 'oxd-select-wrapper'])[1]]
2023-12-19 17:12:472 INFO  ManageBrowser :86 - Clicking on Admin option in UserRole drop-down : [[ChromeDriver: chrome on windows (b51a860df174ecd0024d8429c148fd81)] -> xpath: //span[contains(text(),'Admin')]]
2023-12-19 17:12:584 INFO  ManageBrowser :97 - Enter Peter Mac Anderson to Employee Name field : [[ChromeDriver: chrome on windows (b51a860df174ecd0024d8429c148fd81)] -> xpath: //input[@placeholder='Type for hints...']]
2023-12-19 17:12:645 INFO  ManageBrowser :117 - Enter Prime78 to User Name field : [[ChromeDriver: chrome on windows (b51a860df174ecd0024d8429c148fd81)] -> xpath: //div[@class = 'oxd-form-row']//input[@class = 'oxd-input oxd-input--active']]
2023-12-19 17:12:683 INFO  ManageBrowser :102 - Clicking on Status drop-down : [[ChromeDriver: chrome on windows (b51a860df174ecd0024d8429c148fd81)] -> xpath: //div[contains(text(),'-- Select --')]]
2023-12-19 17:12:834 INFO  ManageBrowser :107 - Clicking on Disable option in Status drop-down : [[ChromeDriver: chrome on windows (b51a860df174ecd0024d8429c148fd81)] -> xpath: //span[normalize-space()='Disabled']]
2023-12-19 17:12:892 INFO  ManageBrowser :122 - Enter prime123 to Password field : [[ChromeDriver: chrome on windows (b51a860df174ecd0024d8429c148fd81)] -> xpath: //div[@class='oxd-grid-item oxd-grid-item--gutters user-password-cell']//div[@class='oxd-input-group oxd-input-field-bottom-space']//div//input[@type='password']]
2023-12-19 17:12:951 INFO  ManageBrowser :127 - Enter prime123 to Confirm Password field : [[ChromeDriver: chrome on windows (b51a860df174ecd0024d8429c148fd81)] -> xpath: //div[@class='oxd-grid-item oxd-grid-item--gutters']//div[@class='oxd-input-group oxd-input-field-bottom-space']//div//input[@type='password']]
2023-12-19 17:12:988 INFO  ManageBrowser :132 - Clicking on Save button : [[ChromeDriver: chrome on windows (b51a860df174ecd0024d8429c148fd81)] -> xpath: //button[normalize-space()='Save']]
2023-12-19 17:12:68 INFO  ManageBrowser :141 - Getting User Added Successfully message : Proxy element for: DefaultElementLocator 'By.xpath: //p[@class='oxd-text oxd-text--p oxd-text--toast-message oxd-toast-content-text']'
2023-12-19 17:12:433 INFO  ManageBrowser :33 - Chrome Browser Launch .....
2023-12-19 17:12:993 INFO  ManageBrowser :46 - Send Admin to username field : [[ChromeDriver: chrome on windows (3af73719c70e005edb90e82901162675)] -> xpath: //input[@placeholder='Username']]
2023-12-19 17:12:76 INFO  ManageBrowser :51 - Send admin123 to password field : [[ChromeDriver: chrome on windows (3af73719c70e005edb90e82901162675)] -> xpath: //input[@placeholder='Password']]
2023-12-19 17:12:138 INFO  ManageBrowser :56 - Clicking on Login button : [[ChromeDriver: chrome on windows (3af73719c70e005edb90e82901162675)] -> xpath: //button[normalize-space()='Login']]
2023-12-19 17:12:406 INFO  ManageBrowser :47 - Clicking on Admin link : [[ChromeDriver: chrome on windows (3af73719c70e005edb90e82901162675)] -> xpath: //li[1]//a[1]//span[1]]
2023-12-19 17:12:682 INFO  ManageBrowser :92 - Verifying System Users text : [[ChromeDriver: chrome on windows (3af73719c70e005edb90e82901162675)] -> xpath: //h5[normalize-space()='System Users']]
2023-12-19 17:12:766 INFO  ManageBrowser :98 - Enter Prime78 to User Name field : [[ChromeDriver: chrome on windows (3af73719c70e005edb90e82901162675)] -> xpath: //div[@class='oxd-input-group oxd-input-field-bottom-space']//div//input[@class='oxd-input oxd-input--active']]
2023-12-19 17:12:780 INFO  ManageBrowser :102 - Clicking on UserRole drop-down : [[ChromeDriver: chrome on windows (3af73719c70e005edb90e82901162675)] -> xpath: //div[@class='oxd-table-filter-area']//div[2]//div[1]//div[2]//div[1]//div[1]//div[1]]
2023-12-19 17:12:824 INFO  ManageBrowser :107 - Clicking on Admin option in UserRole drop-down : [[ChromeDriver: chrome on windows (3af73719c70e005edb90e82901162675)] -> xpath: //span[contains(text(),'Admin')]]
2023-12-19 17:12:17 INFO  ManageBrowser :118 - Clicking on Status drop-down : [[ChromeDriver: chrome on windows (3af73719c70e005edb90e82901162675)] -> xpath: (//i)[13]]
2023-12-19 17:12:160 INFO  ManageBrowser :123 - Clicking on Disable option in Status drop-down : [[ChromeDriver: chrome on windows (3af73719c70e005edb90e82901162675)] -> xpath: //span[normalize-space()='Disabled']]
2023-12-19 17:12:227 INFO  ManageBrowser :133 - Clicking on Search button : [[ChromeDriver: chrome on windows (3af73719c70e005edb90e82901162675)] -> xpath: //button[normalize-space()='Search']]
2023-12-19 17:12:264 INFO  ManageBrowser :142 - Getting UserName from record : Proxy element for: DefaultElementLocator 'By.xpath: (//div[@data-v-6c07a142])[1]'
2023-12-19 17:12:699 INFO  ManageBrowser :33 - Chrome Browser Launch .....
2023-12-19 17:12:389 INFO  ManageBrowser :46 - Send Admin to username field : [[ChromeDriver: chrome on windows (e2dd523eb91010c6e809de51c38783ec)] -> xpath: //input[@placeholder='Username']]
2023-12-19 17:12:481 INFO  ManageBrowser :51 - Send admin123 to password field : [[ChromeDriver: chrome on windows (e2dd523eb91010c6e809de51c38783ec)] -> xpath: //input[@placeholder='Password']]
2023-12-19 17:12:535 INFO  ManageBrowser :56 - Clicking on Login button : [[ChromeDriver: chrome on windows (e2dd523eb91010c6e809de51c38783ec)] -> xpath: //button[normalize-space()='Login']]
2023-12-19 17:12:774 INFO  ManageBrowser :47 - Clicking on Admin link : [[ChromeDriver: chrome on windows (e2dd523eb91010c6e809de51c38783ec)] -> xpath: //li[1]//a[1]//span[1]]
2023-12-19 17:12:42 INFO  ManageBrowser :92 - Verifying System Users text : [[ChromeDriver: chrome on windows (e2dd523eb91010c6e809de51c38783ec)] -> xpath: //h5[normalize-space()='System Users']]
2023-12-19 17:12:120 INFO  ManageBrowser :98 - Enter Prime78 to User Name field : [[ChromeDriver: chrome on windows (e2dd523eb91010c6e809de51c38783ec)] -> xpath: //div[@class='oxd-input-group oxd-input-field-bottom-space']//div//input[@class='oxd-input oxd-input--active']]
2023-12-19 17:12:134 INFO  ManageBrowser :102 - Clicking on UserRole drop-down : [[ChromeDriver: chrome on windows (e2dd523eb91010c6e809de51c38783ec)] -> xpath: //div[@class='oxd-table-filter-area']//div[2]//div[1]//div[2]//div[1]//div[1]//div[1]]
2023-12-19 17:12:176 INFO  ManageBrowser :107 - Clicking on Admin option in UserRole drop-down : [[ChromeDriver: chrome on windows (e2dd523eb91010c6e809de51c38783ec)] -> xpath: //span[contains(text(),'Admin')]]
2023-12-19 17:12:393 INFO  ManageBrowser :118 - Clicking on Status drop-down : [[ChromeDriver: chrome on windows (e2dd523eb91010c6e809de51c38783ec)] -> xpath: (//i)[13]]
2023-12-19 17:12:547 INFO  ManageBrowser :123 - Clicking on Disable option in Status drop-down : [[ChromeDriver: chrome on windows (e2dd523eb91010c6e809de51c38783ec)] -> xpath: //span[normalize-space()='Disabled']]
2023-12-19 17:12:608 INFO  ManageBrowser :133 - Clicking on Search button : [[ChromeDriver: chrome on windows (e2dd523eb91010c6e809de51c38783ec)] -> xpath: //button[normalize-space()='Search']]
2023-12-19 17:12:627 INFO  ManageBrowser :142 - Getting UserName from record : Proxy element for: DefaultElementLocator 'By.xpath: (//div[@data-v-6c07a142])[1]'
2023-12-19 17:12:71 INFO  ManageBrowser :33 - Chrome Browser Launch .....
2023-12-19 17:12:896 INFO  ManageBrowser :46 - Send Admin to username field : [[ChromeDriver: chrome on windows (5c12e074860d1934caea4c4feffcc612)] -> xpath: //input[@placeholder='Username']]
2023-12-19 17:12:975 INFO  ManageBrowser :51 - Send admin123 to password field : [[ChromeDriver: chrome on windows (5c12e074860d1934caea4c4feffcc612)] -> xpath: //input[@placeholder='Password']]
2023-12-19 17:12:31 INFO  ManageBrowser :56 - Clicking on Login button : [[ChromeDriver: chrome on windows (5c12e074860d1934caea4c4feffcc612)] -> xpath: //button[normalize-space()='Login']]
2023-12-19 17:12:358 INFO  ManageBrowser :47 - Clicking on Admin link : [[ChromeDriver: chrome on windows (5c12e074860d1934caea4c4feffcc612)] -> xpath: //li[1]//a[1]//span[1]]
2023-12-19 17:12:605 INFO  ManageBrowser :92 - Verifying System Users text : [[ChromeDriver: chrome on windows (5c12e074860d1934caea4c4feffcc612)] -> xpath: //h5[normalize-space()='System Users']]
2023-12-19 17:12:689 INFO  ManageBrowser :98 - Enter Admin to User Name field : [[ChromeDriver: chrome on windows (5c12e074860d1934caea4c4feffcc612)] -> xpath: //div[@class='oxd-input-group oxd-input-field-bottom-space']//div//input[@class='oxd-input oxd-input--active']]
2023-12-19 17:12:702 INFO  ManageBrowser :102 - Clicking on UserRole drop-down : [[ChromeDriver: chrome on windows (5c12e074860d1934caea4c4feffcc612)] -> xpath: //div[@class='oxd-table-filter-area']//div[2]//div[1]//div[2]//div[1]//div[1]//div[1]]
2023-12-19 17:12:747 INFO  ManageBrowser :112 - Clicking on ESS option in UserRole drop-down : [[ChromeDriver: chrome on windows (5c12e074860d1934caea4c4feffcc612)] -> xpath: //span[contains(text(),'ESS')]]
2023-12-19 17:12:948 INFO  ManageBrowser :118 - Clicking on Status drop-down : [[ChromeDriver: chrome on windows (5c12e074860d1934caea4c4feffcc612)] -> xpath: (//i)[13]]
2023-12-19 17:12:98 INFO  ManageBrowser :123 - Clicking on Disable option in Status drop-down : [[ChromeDriver: chrome on windows (5c12e074860d1934caea4c4feffcc612)] -> xpath: //span[normalize-space()='Disabled']]
2023-12-19 17:12:158 INFO  ManageBrowser :133 - Clicking on Search button : [[ChromeDriver: chrome on windows (5c12e074860d1934caea4c4feffcc612)] -> xpath: //button[normalize-space()='Search']]
2023-12-19 17:12:200 INFO  ManageBrowser :167 - Getting OneRecord Found message : Proxy element for: DefaultElementLocator 'By.xpath: //span[normalize-space()='(1) Record Found']'
2023-12-19 17:12:540 INFO  ManageBrowser :33 - Chrome Browser Launch .....
2023-12-19 17:12:161 INFO  ManageBrowser :46 - Send Admin to username field : [[ChromeDriver: chrome on windows (ed83498851301776a0282da8d60c69b2)] -> xpath: //input[@placeholder='Username']]
2023-12-19 17:12:246 INFO  ManageBrowser :51 - Send admin123 to password field : [[ChromeDriver: chrome on windows (ed83498851301776a0282da8d60c69b2)] -> xpath: //input[@placeholder='Password']]
2023-12-19 17:12:309 INFO  ManageBrowser :56 - Clicking on Login button : [[ChromeDriver: chrome on windows (ed83498851301776a0282da8d60c69b2)] -> xpath: //button[normalize-space()='Login']]
2023-12-19 17:12:245 INFO  ManageBrowser :47 - Clicking on Admin link : [[ChromeDriver: chrome on windows (ed83498851301776a0282da8d60c69b2)] -> xpath: //li[1]//a[1]//span[1]]
2023-12-19 17:12:703 INFO  ManageBrowser :92 - Verifying System Users text : [[ChromeDriver: chrome on windows (ed83498851301776a0282da8d60c69b2)] -> xpath: //h5[normalize-space()='System Users']]
2023-12-19 17:12:791 INFO  ManageBrowser :98 - Enter Nina.Patel to User Name field : [[ChromeDriver: chrome on windows (ed83498851301776a0282da8d60c69b2)] -> xpath: //div[@class='oxd-input-group oxd-input-field-bottom-space']//div//input[@class='oxd-input oxd-input--active']]
2023-12-19 17:12:805 INFO  ManageBrowser :102 - Clicking on UserRole drop-down : [[ChromeDriver: chrome on windows (ed83498851301776a0282da8d60c69b2)] -> xpath: //div[@class='oxd-table-filter-area']//div[2]//div[1]//div[2]//div[1]//div[1]//div[1]]
2023-12-19 17:12:845 INFO  ManageBrowser :112 - Clicking on ESS option in UserRole drop-down : [[ChromeDriver: chrome on windows (ed83498851301776a0282da8d60c69b2)] -> xpath: //span[contains(text(),'ESS')]]
2023-12-19 17:12:28 INFO  ManageBrowser :118 - Clicking on Status drop-down : [[ChromeDriver: chrome on windows (ed83498851301776a0282da8d60c69b2)] -> xpath: (//i)[13]]
2023-12-19 17:12:168 INFO  ManageBrowser :123 - Clicking on Disable option in Status drop-down : [[ChromeDriver: chrome on windows (ed83498851301776a0282da8d60c69b2)] -> xpath: //span[normalize-space()='Disabled']]
2023-12-19 17:12:215 INFO  ManageBrowser :133 - Clicking on Search button : [[ChromeDriver: chrome on windows (ed83498851301776a0282da8d60c69b2)] -> xpath: //button[normalize-space()='Search']]
2023-12-19 17:12:277 INFO  ManageBrowser :167 - Getting OneRecord Found message : Proxy element for: DefaultElementLocator 'By.xpath: //span[normalize-space()='(1) Record Found']'
